Corridor_ID,Region,Length_km,Width_km,Connectivity_Score,Forest_Cover_%,Species_Richness,Endangered_Species,Human_Pressure_Index,Protection_Level,Illegal_Activity_Reports,Community_Involvement,Restoration_Projects,Year_Established,Monitoring_Frequency
1788,Cerrado,138.90187655718023,1.7327649038217783,0.6426965542441451,99.65756034352617,176,4,0.8385401411571632,Strict,2,Medium,Yes,2001,Monthly
1789,Atlantic,29.951018839397623,3.6280712634721812,0.24812391919086063,81.49411916241571,77,22,0.5371318314190465,Moderate,0,High,No,2017,Quarterly
1790,Amazon,112.93163365798146,2.457625567054615,0.3616674731682227,81.54963186035202,175,16,0.9068118034132048,Moderate,1,Medium,No,2012,Yearly
1791,Pantanal,138.9820331478048,2.6811985941944503,0.4879646794606596,79.63073949877575,438,36,0.9328415897748541,Strict,2,High,Yes,1994,Yearly
1792,Amazon,115.7821275391647,3.6105286125665508,0.04529078358813998,74.6718360182395,127,30,0.24436390310847156,Strict,1,Medium,No,2012,Quarterly
1793,Amazon,6.491850522927481,0.7544901685343298,0.15479751033928346,43.869388431150156,329,11,0.977496100991429,Strict,0,Low,Yes,2013,Yearly
1794,Atlantic,100.61963181965876,1.4050942075370976,0.6468181353218047,82.63251138562366,222,47,0.9859276653259522,Low,0,Low,No,2006,Yearly
1795,Cerrado,35.38203735845455,4.219653553533937,0.48565594986954985,71.6708727488853,319,47,0.06496493468216624,Strict,0,Low,No,1993,Quarterly
1796,Pantanal,92.74325125945658,3.9700813304923894,0.6004736386142012,38.312246016182776,231,21,0.00236541020932568,Low,1,High,No,2006,Monthly
1797,Cerrado,87.81839963794377,4.952455552921917,0.9733038968595065,98.31998776460868,208,38,0.058598608364702764,Moderate,0,Medium,No,2019,Monthly
1798,Cerrado,143.7717334532923,0.21248688569080143,0.7555053964985289,98.7619543617016,406,44,0.34966160475041863,Strict,1,High,Yes,2014,Yearly
1799,Pantanal,32.59180695599735,0.7967105786426748,0.9682324092314154,49.912977535453784,187,4,0.8080508857242307,Moderate,2,Low,Yes,2006,Quarterly
1800,Amazon,12.32366678197296,1.7528453566980615,0.5909510682663237,80.25466263350931,52,19,0.5045621491481708,Moderate,2,Medium,Yes,2003,Monthly
1801,Cerrado,93.6351045445927,3.4976499478428997,0.0014660758017456255,74.50936592156609,144,15,0.2962677688881954,Strict,1,High,Yes,2012,Monthly
1802,Amazon,54.87081499807979,1.646165091832617,0.09377572446266536,66.71282643159722,480,9,0.0550047835271289,Low,1,Medium,No,2013,Yearly
1803,Pantanal,113.78109730832098,1.7952325530128335,0.6969811778164254,34.468167537595434,181,11,0.3958458656999537,Moderate,0,Low,Yes,2006,Yearly
1804,Atlantic,149.01615397670878,1.214440504126823,0.3050679751871167,57.42777549193449,457,5,0.036163014928959236,Moderate,1,Medium,Yes,2006,Monthly
1805,Atlantic,63.19793036180515,4.557005083246408,0.41377282766671675,78.39452976963906,16,22,0.17272359831366357,Low,2,Low,Yes,2003,Quarterly
1806,Atlantic,27.018068245573605,2.783017232744284,0.6754179157795862,99.06707865230511,19,24,0.8787236044460291,Moderate,0,Low,Yes,2004,Quarterly
1807,Amazon,85.34646512515565,0.8824524307973806,0.3334349530017432,69.08923932034594,87,20,0.7616255956992478,Strict,1,Medium,No,2008,Yearly
1808,Atlantic,55.1956027719023,2.9528292062195187,0.8736558962819605,80.17489277243287,206,18,0.9957144144956229,Low,1,High,Yes,1994,Monthly
1809,Atlantic,120.2286276924642,0.8815845103776504,0.38742612915688457,93.11132714509677,199,33,0.8944226827315286,Strict,0,Medium,No,2006,Monthly
1810,Pantanal,82.47952446129767,1.432058639242413,0.04432374207964318,69.1025445847379,412,39,0.8557173652256006,Strict,1,Medium,Yes,2022,Yearly
1811,Pantanal,136.68688863794821,3.5109059708222095,0.9842085477683887,81.1616630289904,238,19,0.17474428138377174,Strict,2,High,No,1995,Yearly
1812,Atlantic,126.53489417164317,3.815081296040788,0.48972275610692506,56.644974984217924,42,40,0.6483250430289145,Moderate,0,Low,Yes,2014,Monthly
1813,Atlantic,137.54692974388055,2.222119647098867,0.35054195102376073,43.351314474144466,327,2,0.6005344291109209,Moderate,2,High,No,2006,Quarterly
1814,Amazon,48.36288221490986,0.9191474963755893,0.8991621146764924,59.44316006244587,126,6,0.9179092743332381,Low,1,Low,No,2022,Yearly
1815,Pantanal,135.90076588360012,1.1365065647367545,0.8608714910453751,27.116735612954315,87,2,0.7810185540516474,Moderate,1,Low,Yes,2000,Quarterly
1816,Cerrado,130.63230858738564,2.7440700254463275,0.03781689783918574,94.39977644372695,460,42,0.7747355947121515,Strict,0,Medium,No,2022,Quarterly
1817,Cerrado,95.91644772518029,2.9858118266995652,0.8084394146887404,44.83430460240755,400,43,0.3247378879437913,Low,2,Medium,No,2017,Monthly
1818,Amazon,137.01369917280223,4.356316364014361,0.4899690645631726,56.88260816694709,39,44,0.12441462148742155,Low,4,High,No,1994,Quarterly
1819,Cerrado,12.864377872215675,1.4138793104619962,0.6734487526091242,72.27030109023897,133,3,0.36905564980871375,Strict,3,Medium,Yes,2010,Quarterly
1820,Pantanal,118.91628950906106,3.098764107852479,0.14595483762822503,60.35956432135234,356,33,0.20843221683868873,Moderate,1,Medium,No,2019,Monthly
1821,Cerrado,26.099158976198588,0.1129909108392169,0.667469194541961,42.622416593175046,45,5,0.7277004374557795,Low,1,Low,No,2015,Yearly
1822,Atlantic,54.431489383588406,2.409100805231181,0.23009630942528259,98.74333930808643,367,20,0.4593171146358511,Moderate,0,Medium,Yes,1992,Quarterly
1823,Cerrado,110.78965995230125,2.0507146504217375,0.11734997898245048,87.86350445936267,383,43,0.23226767666402115,Low,0,Low,No,2010,Yearly
1824,Amazon,35.40416948758485,0.6887326002909164,0.13466097620599315,28.22300476224183,212,41,0.6579840795604975,Strict,0,Medium,Yes,2001,Monthly
1825,Pantanal,38.52468890295118,4.467066474634158,0.2999367230360348,49.39111323826861,116,3,0.06909634264174924,Strict,0,Low,Yes,1996,Monthly
1826,Cerrado,35.746827283565274,0.629489750233294,0.9916503309286282,35.54344123903959,109,48,0.9178354783507602,Low,0,Medium,Yes,2015,Monthly
1827,Pantanal,71.15457153001054,1.4007142460288344,0.05428377707247123,58.29379613913255,153,11,0.5783130643818003,Strict,0,Low,No,2002,Monthly
1828,Amazon,16.74282823004254,3.696546933152925,0.3309142479976067,36.703673965424954,90,20,0.46098861316701933,Strict,2,High,Yes,2003,Monthly
1829,Cerrado,133.54568110290668,0.9855933138092541,0.5250559078354751,44.98187679127306,28,46,0.2491058441583872,Strict,2,High,Yes,2014,Yearly
1830,Atlantic,110.81007505912103,0.47618345640299276,0.20690002743575642,61.67188613999076,172,33,0.5478937557975089,Moderate,0,Medium,Yes,2006,Yearly
1831,Pantanal,79.4589765916678,4.849829417103914,0.9616059200585171,31.526787579206726,303,6,0.28716809399992427,Low,3,High,No,2005,Monthly
1832,Cerrado,17.210453866100636,1.5383302482159966,0.46056630461987635,88.8755843194829,195,39,0.39452765009054425,Moderate,3,High,No,2017,Quarterly
1833,Atlantic,23.027532471527483,0.3973920027927872,0.692717387688749,49.01202708322149,193,49,0.8885455017125097,Strict,3,Medium,Yes,2007,Monthly
1834,Amazon,19.277806145671818,0.7910918547626392,0.3599669865505093,93.1439826260765,72,45,0.194142945854463,Strict,3,High,No,1993,Monthly
1835,Atlantic,7.138666456019364,1.1900354535094126,0.19419916095159484,22.407220240445547,185,39,0.348033696128938,Low,0,Low,No,2006,Quarterly
1836,Amazon,101.7282197987989,4.796111845062005,0.30361103369775877,81.73604377875489,246,20,0.6558422908927607,Low,1,Medium,No,2022,Quarterly
1837,Pantanal,78.97171446108824,0.17886842513233017,0.2796773579593863,89.19610301529355,331,24,0.7247756221660127,Moderate,2,Medium,Yes,2013,Monthly
1838,Cerrado,60.399288616130974,3.9846869757980263,0.8475507724727389,98.765615697197,368,5,0.11491741219561558,Low,1,Low,No,2008,Monthly
1839,Cerrado,55.39237056774524,3.926486879755851,0.01476072473073542,30.54959585727346,200,26,0.9362372918492992,Moderate,1,Low,No,2019,Quarterly
1840,Pantanal,71.90105641620825,2.5481977509410747,0.8936432008582105,54.699914468498285,356,34,0.027073062723319552,Moderate,0,High,Yes,2020,Quarterly
1841,Amazon,73.86931937345612,4.67121117802214,0.3928936525527429,80.82470262326319,196,43,0.06689797134876119,Low,1,Medium,Yes,1991,Monthly
1842,Amazon,25.166191529483577,0.1658234438354177,0.6168300129023925,61.08469425346746,60,0,0.7620978685239168,Low,0,High,Yes,2004,Monthly
1843,Cerrado,82.07253683638372,2.5265076047884425,0.8055648054806762,85.66324595365708,458,16,0.7714749395469517,Low,1,Medium,Yes,1999,Quarterly
1844,Pantanal,11.963984047949403,1.3419580374537847,0.4609883462286799,98.71227966878061,331,4,0.6660895906976766,Low,2,Medium,Yes,1995,Monthly
1845,Cerrado,141.10372662999814,3.8334545471475816,0.09261107063614982,80.53171046144541,126,43,0.5216581061835421,Moderate,0,Medium,Yes,2022,Yearly
1846,Amazon,108.56162079006077,0.9489007560146399,0.5416981550766311,79.37508930244395,378,31,0.28863729583354913,Low,0,High,No,2012,Monthly
1847,Amazon,6.3714721340971225,4.387873163826917,0.12157964265077403,65.43166260255651,317,17,0.8399834693475959,Strict,1,Medium,Yes,1994,Quarterly
1848,Atlantic,46.8805894160112,2.0868324712135866,0.8246744895328678,57.05291970076148,344,44,0.6987550405459185,Strict,2,High,Yes,2020,Yearly
1849,Amazon,147.49462942934161,0.7657471650504507,0.6478905807392821,86.80181442339489,383,40,0.9680507587609658,Low,1,Medium,Yes,2003,Monthly
1850,Cerrado,12.026238994508137,0.2702732153872882,0.5921441360962264,38.63017972676979,330,34,0.45431655042918284,Strict,3,Low,Yes,1995,Quarterly
1851,Atlantic,26.27518473733365,3.478315591638524,0.00038762004428416486,88.91613441966264,463,35,0.47052774659402063,Moderate,3,High,No,2022,Yearly
1852,Atlantic,74.18164748076862,4.64943784045532,0.9600728087185869,86.98832355452568,167,41,0.7913886185493734,Strict,0,Medium,Yes,2021,Quarterly
1853,Pantanal,56.25015498692388,4.852364475703225,0.13033163598821773,78.9750387711416,437,9,0.9930487955410354,Low,1,Low,No,2001,Monthly
1854,Atlantic,147.858522249757,4.384212640959562,0.18346196048569097,75.67075561319285,129,1,0.8964064883419246,Strict,1,High,No,2011,Yearly
1855,Atlantic,83.2408330919141,2.0087232935414674,0.9861587034123519,20.64654134579591,73,17,0.29747865836647225,Strict,1,Low,Yes,2003,Monthly
1856,Atlantic,141.47344638709666,4.53871061874725,0.08953118814164185,99.23357425869993,484,34,0.953617441771762,Low,1,Medium,Yes,2013,Yearly
1857,Cerrado,59.638998149023756,3.2540202309771704,0.7416457451499261,51.35298758123102,90,42,0.19796845243141348,Moderate,2,Medium,Yes,2004,Monthly
1858,Pantanal,44.45328701264436,0.4102533018747162,0.09496188771892233,50.38590607202106,305,21,0.42144588726686716,Moderate,1,High,No,2002,Yearly
1859,Cerrado,46.820965593785374,0.9372388592761635,0.7328131954428719,99.06981710878489,97,4,0.8869399216331549,Low,1,Low,No,2010,Quarterly
1860,Pantanal,97.30681856070224,1.9869168488541604,0.889385095197193,39.351131939462135,68,46,0.3134457926350943,Strict,1,Low,No,1992,Monthly
1861,Pantanal,92.58203285077421,1.6005184376946482,0.3496953820906813,96.25053857286579,443,23,0.3522331617259866,Moderate,0,Medium,No,1997,Monthly
1862,Atlantic,85.27216705549233,1.7461601477830022,0.3123695837559468,50.815326414259545,124,31,0.9947659942053712,Low,1,Low,No,2003,Quarterly
1863,Amazon,32.41519114972715,3.7013623863835865,0.9329978513967588,27.854818235313303,351,48,0.45102027586006177,Moderate,0,Low,No,1999,Monthly
1864,Amazon,43.19965180903105,0.38851136358156035,0.07465029020259217,61.845810117339184,280,33,0.9474539633002688,Low,0,High,Yes,2022,Yearly
1865,Cerrado,46.921915879277456,3.068358031813049,0.3475466315691833,76.49841479834348,257,36,0.2740310498701858,Moderate,2,Low,Yes,1997,Quarterly
1866,Atlantic,130.60401014695228,1.7495396385365445,0.6529280137466938,68.72426734073427,374,48,0.5008266800177243,Low,2,Medium,No,1993,Yearly
1867,Pantanal,123.51333882126958,4.423795202435337,0.6874895639613843,96.17365493286485,286,10,0.3827431651417057,Moderate,0,Medium,No,1998,Quarterly
1868,Amazon,34.72886426682001,0.38012517353412356,0.4530179675645033,50.697599252743366,100,9,0.5641764010648916,Low,1,Low,Yes,1990,Yearly
1869,Cerrado,26.2317589189143,4.861188982667914,0.8536474337366228,55.36036330806688,281,22,0.898407255687377,Strict,0,Medium,Yes,2012,Monthly
1870,Amazon,19.810312198480542,0.49654155610952233,0.8489694520187655,39.674493503276636,258,37,0.9908789582070746,Low,1,Low,Yes,2002,Yearly
1871,Pantanal,14.807506070535023,2.228920709228045,0.8170678266085457,66.22722146998711,56,9,0.501066126254894,Strict,3,Low,Yes,2018,Monthly
1872,Amazon,147.76992934691464,4.299637074594025,0.17077222302610662,95.1717354536524,215,42,0.17503220673054776,Low,0,High,Yes,2019,Quarterly
1873,Cerrado,122.63758543675203,1.6773017649426913,0.6466835066166392,47.64916872280867,333,6,0.05047670897318668,Strict,0,High,No,2012,Yearly
1874,Cerrado,7.454570364855909,4.265424538626953,0.8509834331953974,29.19669687065989,381,47,0.15952481060268886,Low,0,Low,No,2010,Yearly
1875,Cerrado,5.960704891611298,4.819518538460425,0.09427252884122095,49.2896998867866,353,12,0.7464592953253341,Strict,2,High,No,2002,Monthly
1876,Atlantic,105.03834989463562,0.701456347355763,0.24458665802077528,90.65594295208592,86,22,0.5943158319362576,Low,1,Medium,Yes,2020,Quarterly
1877,Atlantic,50.13458331013124,2.4384548130958437,0.9779800497686602,92.01380630254036,270,10,0.7487881094444467,Moderate,2,Low,No,2002,Monthly
1878,Atlantic,19.348069020466788,1.2308920260937046,0.4618753780536854,29.75688933829579,113,34,0.9539730327188674,Moderate,1,High,No,2015,Quarterly
1879,Cerrado,72.28234387002337,3.858461397242634,0.5301964308172102,81.16240150259218,426,7,0.7068253728990402,Moderate,1,High,Yes,2013,Monthly
1880,Amazon,7.731500839810888,0.6291465743296862,0.3502712704742237,31.331336171183946,131,22,0.7775498051312794,Moderate,0,High,No,2014,Monthly
1881,Cerrado,66.60766654263041,3.896271793948345,0.392190801308292,90.75384751258693,374,35,0.4271446359979928,Low,2,High,Yes,1993,Monthly
1882,Atlantic,39.44878720341664,3.4095543309282816,0.8945223265521028,58.016334194947675,494,6,0.5113224218627489,Moderate,0,Low,No,2010,Yearly
1883,Cerrado,43.40712445496859,3.1935762829572454,0.20923678367201515,91.90129516339132,209,9,0.8232872018221543,Low,0,Medium,No,1996,Yearly
1884,Amazon,46.5034993933218,2.2281228133211313,0.27914898223833706,25.959743599994106,321,11,0.6390659905068647,Strict,1,Low,No,1995,Monthly
1885,Amazon,49.61697458385812,2.5577198922366327,0.5006562718515338,26.111689627639734,304,30,0.5354991507180625,Moderate,1,Low,Yes,1995,Quarterly
1886,Pantanal,7.9061389665598645,0.5920000434377387,0.3105715816958726,94.82677675501998,348,10,0.2211985060371704,Moderate,0,Medium,No,2020,Yearly
1887,Cerrado,87.67975013148079,1.4224463880062215,0.8926333177715625,81.78734072951889,275,36,0.6028328973717028,Moderate,0,Medium,No,1998,Monthly
1888,Amazon,84.4440570262449,4.575609260665836,0.6329864541051943,31.642956835365528,499,25,0.2911176477149623,Moderate,0,Low,Yes,1991,Quarterly
1889,Cerrado,99.36703391446017,2.265669393615583,0.5037420797160789,91.23945213940472,176,4,0.5902224301326103,Low,2,High,No,2010,Quarterly
1890,Atlantic,28.18779144899564,2.073998511936937,0.6040691467375701,88.30281780946821,476,46,0.4638897486573196,Moderate,1,Low,Yes,1996,Quarterly
1891,Amazon,149.24854226267368,0.33194214507408515,0.01982993756511653,63.02275098029983,168,6,0.1017226402004654,Moderate,0,Low,Yes,1990,Monthly
1892,Amazon,24.69444227186006,4.433145073546995,0.7417548252975428,33.20498321674697,255,35,0.8571454779904355,Low,3,Low,Yes,1996,Yearly
1893,Atlantic,122.67558536896554,3.7916999587968228,0.3354301743717877,53.7949095642342,87,6,0.581316085636,Strict,1,High,Yes,1998,Quarterly
1894,Cerrado,36.952255107353906,0.549079999194685,0.6081956039269121,64.02119114614031,482,38,0.9029478983718138,Low,1,Medium,Yes,2014,Monthly
1895,Pantanal,68.6603089355207,0.8359248811356397,0.8321800139921037,36.764671046522935,17,41,0.9269954173438738,Strict,1,High,Yes,2002,Monthly
1896,Cerrado,52.00933504318844,0.7059455977512774,0.3454879674850093,88.67681110574033,397,35,0.5175793786007019,Strict,0,High,No,2020,Monthly
1897,Pantanal,49.617878675140226,3.3006553009464055,0.036963263986107275,86.68414454105502,248,49,0.678051000597823,Low,1,Low,No,1995,Monthly
1898,Pantanal,75.54428477322406,0.8786432809655693,0.0009699675957675069,21.864429279992965,142,5,0.8953839638559944,Moderate,4,High,No,2003,Monthly
1899,Cerrado,39.74605682506811,4.9759884590949275,0.8598314258827545,21.571863971629703,429,20,0.6801548886266728,Low,1,High,No,2019,Yearly
1900,Atlantic,84.29413577150187,2.910929989974505,0.5465262957118007,54.947252290939694,373,0,0.24393610678988586,Moderate,0,Medium,Yes,2011,Yearly
1901,Pantanal,41.34891803312012,4.363668468400952,0.6504512511457633,93.93646586148394,271,1,0.25847889675310265,Low,0,High,Yes,1993,Monthly
1902,Cerrado,146.07301791406576,3.67728979107202,0.5967919802920948,81.4495475274141,325,2,0.4188837645770901,Strict,1,High,No,2018,Yearly
1903,Amazon,39.71450875255166,0.21997437044943424,0.16900701686010244,96.67731783596535,231,38,0.03767540224320454,Low,1,Low,Yes,1991,Monthly
1904,Pantanal,115.87021729266893,2.1635427683793123,0.03824361268614129,42.716989975485156,497,33,0.3709816145041568,Strict,0,Low,Yes,2019,Quarterly
1905,Cerrado,73.10899213042458,1.8719452253989894,0.24320157199255932,97.4531224073064,367,13,0.14355946738720482,Low,2,High,Yes,2013,Yearly
1906,Pantanal,10.498246079997038,4.7657226970850095,0.9908916198025732,62.52056194397742,110,24,0.827141703978753,Low,1,Medium,Yes,2005,Yearly
1907,Cerrado,27.141999948256213,1.7579373504844482,0.41779098343085475,68.88119768784189,114,36,0.7822200740006227,Moderate,1,Low,No,2014,Monthly
1908,Cerrado,139.64136498265643,3.4684248451187676,0.9250775487562398,38.31204081054648,448,36,0.175121229873913,Low,1,Low,Yes,1990,Monthly
1909,Pantanal,123.94133730460054,2.9884509451990042,0.2602583260346897,56.910369733081076,131,15,0.2846715620405923,Moderate,1,Low,Yes,2001,Yearly
1910,Amazon,25.901553319499964,3.7095347886720114,0.7153906912374535,80.49816095373134,476,14,0.569947637087528,Low,1,High,No,2005,Quarterly
1911,Amazon,12.402406156365213,0.4002369725816406,0.02604316737027612,48.08790141616438,499,47,0.24937780556343359,Strict,1,High,No,2016,Yearly
1912,Pantanal,27.142874167348495,4.6608629296311745,0.013113481153809392,25.57334184875132,436,23,0.05554493619620604,Low,2,Low,Yes,2018,Yearly
1913,Cerrado,89.66970164566516,4.965741256817928,0.4658835804187498,87.02025795102811,219,40,0.7653392257078815,Moderate,3,Medium,Yes,2018,Yearly
1914,Amazon,96.86734335747074,2.8163970834593344,0.6490873265010884,22.671564664146224,264,7,0.09112397754401014,Moderate,2,Low,Yes,1993,Quarterly
1915,Cerrado,59.94254903460021,0.905199428359418,0.9622410118551749,27.703340584570828,286,1,0.6777721592778198,Low,0,High,Yes,2021,Quarterly
1916,Pantanal,45.728767325268585,4.360243721957636,0.02970208420142295,70.96805534267533,366,41,0.14985382711118111,Strict,0,Medium,No,1993,Monthly
