Household_ID,Region,Income_Level,Household_Size,Food_Spend_%,Food_Shortage_Days,Child_Malnutrition,Access_Markets,Govt_Assistance,Employment_Status,Water_Access,Crop_Dependence,Seasonal_Food_Security,Food_Diversity_Score,Education_Level
2218,East,High,6,73.49662661503945,6,Yes,Yes,Yes,Employed,Yes,Low,No,4.158477262735469,Tertiary
2219,South,Medium,3,60.846122989966,8,No,No,No,Unemployed,No,High,Yes,5.946403583216633,Secondary
2220,South,High,3,45.33807123458153,3,No,No,Yes,Employed,Yes,High,Yes,3.1164734154937985,None
2221,East,Medium,6,29.99124071236464,4,No,Yes,No,Employed,Yes,Medium,Yes,1.5161708542817016,None
2222,East,Low,1,71.13607750814114,4,No,No,Yes,Unemployed,Yes,High,Yes,1.6521015896230717,None
2223,South,Low,4,24.434482759204563,5,No,No,No,Unemployed,No,Medium,Yes,2.433909579276799,Secondary
2224,East,Medium,3,84.26236804691425,2,Yes,Yes,No,Employed,Yes,High,No,3.4470182974867174,Primary
2225,West,Low,1,22.025285529839778,0,Yes,No,No,Employed,No,Low,Yes,7.351611432741526,Secondary
2226,West,Medium,3,74.3946953557837,3,No,Yes,Yes,Unemployed,Yes,Medium,Yes,5.271804469473848,Secondary
2227,West,High,1,43.9399093382507,5,No,No,No,Employed,Yes,Low,Yes,1.2963216328549412,Secondary
2228,West,Low,2,24.88049863468096,5,Yes,Yes,No,Unemployed,Yes,High,Yes,2.3952990639724305,None
2229,North,Medium,7,42.19031505894169,10,No,Yes,No,Unemployed,Yes,Low,No,4.311325439450482,None
2230,North,Medium,4,27.72414529599469,7,No,No,Yes,Unemployed,Yes,High,Yes,4.777959271621821,None
2231,North,High,6,20.87949206686779,5,No,No,Yes,Unemployed,Yes,High,No,1.5683134572820938,Secondary
2232,North,High,3,29.13243191444468,3,No,Yes,Yes,Unemployed,No,High,Yes,2.089532744324564,Primary
2233,West,Medium,6,79.39187780306021,8,No,Yes,Yes,Employed,No,High,No,3.3597242813467902,Primary
2234,West,Medium,3,18.475390998385937,1,No,Yes,Yes,Employed,No,High,Yes,8.529891414123721,Primary
2235,East,Medium,3,87.80316702143126,10,Yes,Yes,No,Employed,No,High,Yes,2.8827914509817423,Primary
2236,North,Medium,7,10.399876295014145,1,Yes,No,Yes,Unemployed,No,Medium,No,3.0411518808382727,Primary
2237,North,Medium,5,62.65905235129945,4,No,No,Yes,Unemployed,No,High,No,5.450723622388355,Primary
2238,South,Medium,5,78.52095878704688,6,Yes,Yes,Yes,Employed,Yes,High,No,9.023225950058366,Secondary
2239,East,High,7,84.71661185014115,5,No,No,Yes,Employed,Yes,High,No,5.753687742674063,Tertiary
2240,West,Low,6,21.518847476540365,7,Yes,No,No,Unemployed,Yes,Low,Yes,1.7142218776958185,None
2241,East,Medium,2,65.8566797161872,8,No,Yes,No,Employed,No,Low,Yes,2.6779523076489884,Primary
2242,East,Medium,3,18.587937292451784,3,Yes,Yes,Yes,Employed,No,Medium,Yes,8.702205811224925,None
2243,South,High,4,38.20891950995468,5,No,Yes,No,Employed,Yes,Low,No,8.890820627160203,Tertiary
2244,South,Low,5,68.55410860055949,8,Yes,No,No,Unemployed,No,Medium,Yes,8.159081317001517,Tertiary
2245,East,High,1,37.67785809304535,7,No,No,No,Employed,No,High,No,5.87651456167204,Secondary
2246,North,High,1,35.06997826248543,9,No,No,No,Unemployed,Yes,High,No,4.952357301997124,Primary
2247,West,Medium,1,19.284369504192654,2,No,Yes,Yes,Unemployed,No,Medium,Yes,3.4140070712389594,Tertiary
2248,South,Medium,2,15.31504754624704,8,Yes,No,No,Employed,No,Medium,Yes,5.930147935817973,None
2249,South,High,7,19.222239302540565,3,No,No,No,Employed,Yes,Medium,No,7.1453861078777,Tertiary
2250,West,Medium,3,80.03798199561795,4,No,Yes,No,Employed,Yes,High,Yes,6.39328883204486,Secondary
2251,South,Medium,3,10.89588203047402,2,No,Yes,Yes,Employed,Yes,Low,No,3.0300132122091603,Secondary
2252,East,Medium,6,65.42926956282312,7,Yes,No,Yes,Employed,No,High,No,9.12794096195564,Tertiary
2253,West,Low,5,71.48993839106382,2,No,No,Yes,Employed,No,Medium,Yes,4.513904754000968,Tertiary
2254,North,Low,1,55.43106433019431,4,Yes,No,Yes,Unemployed,No,High,No,8.96403227431656,Primary
2255,South,Medium,2,68.4620288946519,4,Yes,No,No,Unemployed,No,High,No,4.57703578632332,Tertiary
2256,South,High,6,62.18157352200802,4,No,Yes,Yes,Employed,Yes,High,Yes,1.346091188930568,None
2257,East,Low,4,46.44467912757541,6,No,No,No,Employed,Yes,Low,Yes,7.6415868239191695,Primary
2258,North,High,3,40.61683423010137,8,No,Yes,Yes,Unemployed,No,Low,Yes,9.281252724182654,Tertiary
2259,South,Medium,3,85.30655907241388,1,No,Yes,Yes,Employed,Yes,High,No,3.2928412095572295,Primary
2260,West,High,2,87.75503940563743,2,Yes,Yes,No,Employed,No,High,No,5.882348236918072,Primary
2261,West,High,6,62.101712290002375,2,Yes,No,No,Employed,Yes,Medium,No,8.268567928598522,Primary
2262,East,Low,6,25.783907191877738,1,No,Yes,No,Unemployed,Yes,High,No,3.8897676884312262,Secondary
2263,East,High,5,45.831932995022996,4,No,No,Yes,Employed,No,Low,No,3.5755737920896626,Secondary
2264,South,High,7,49.72299920660856,8,Yes,No,Yes,Unemployed,No,Low,No,4.699586829505138,Tertiary
2265,East,Low,2,70.63760419685293,2,No,No,No,Unemployed,No,High,No,5.955173759510493,Secondary
2266,West,Medium,6,63.422170505785544,2,Yes,No,No,Unemployed,No,Low,Yes,5.972799514033874,Tertiary
2267,East,High,5,51.185154354231614,5,Yes,No,Yes,Employed,No,Low,Yes,5.377198382614616,None
2268,West,Medium,6,64.42916462297256,3,Yes,Yes,No,Employed,Yes,Low,No,8.383047374998906,Primary
2269,South,Medium,3,11.924547738701916,4,Yes,No,Yes,Employed,Yes,High,Yes,2.376269919396142,Tertiary
2270,West,Medium,5,72.1308257507491,6,Yes,No,Yes,Employed,Yes,Medium,Yes,1.7664526848213304,Secondary
2271,East,Low,6,26.930578720555545,7,Yes,No,Yes,Unemployed,No,Low,No,2.517056211318511,Secondary
2272,West,Medium,7,62.51273116489193,7,No,No,No,Employed,No,Medium,No,7.336043145036778,Secondary
2273,West,High,7,19.117860170960732,2,No,Yes,Yes,Employed,No,High,Yes,2.307201704959357,Secondary
2274,North,Medium,5,19.156866873976117,7,No,No,Yes,Employed,Yes,Medium,No,3.905433223948905,Tertiary
2275,North,Medium,7,12.85261150693616,2,No,Yes,Yes,Employed,Yes,Medium,No,8.917126441887655,Secondary
2276,South,Medium,5,82.81862481228094,3,No,No,Yes,Unemployed,No,Medium,No,2.262060648213992,None
2277,West,High,7,58.36470061534496,4,Yes,Yes,Yes,Unemployed,No,High,Yes,5.753565959434599,Tertiary
2278,West,Medium,6,38.956954898331865,1,Yes,Yes,Yes,Unemployed,Yes,High,Yes,5.554368136200758,None
2279,West,Medium,5,73.0222192815447,3,Yes,Yes,Yes,Unemployed,No,High,No,1.3064156507191766,None
2280,North,Medium,7,60.08657604997324,9,No,No,No,Unemployed,No,High,Yes,2.03873395832433,Primary
2281,West,Low,1,59.60644143303523,0,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,9.553531819282167,None
2282,North,High,7,48.96342354904054,2,Yes,No,Yes,Employed,No,High,Yes,9.649230110260511,None
2283,South,Low,1,10.634142293456694,6,No,Yes,Yes,Employed,No,Medium,No,8.871925410564938,Primary
2284,West,High,6,30.67700051399519,3,Yes,No,No,Unemployed,No,Medium,No,4.8867440661623345,Tertiary
2285,West,Medium,1,18.726135568006637,5,No,Yes,No,Unemployed,No,High,No,6.336472777084002,Tertiary
2286,East,High,1,62.992788188222086,6,Yes,No,Yes,Unemployed,No,Low,No,8.41736524190107,Tertiary
2287,North,High,2,29.88966574295982,2,No,Yes,Yes,Employed,Yes,Low,No,7.085301108618117,None
2288,East,High,7,46.01333312409656,6,Yes,Yes,No,Unemployed,Yes,High,No,9.056193770247388,None
2289,South,High,4,38.274423863190634,7,No,Yes,Yes,Unemployed,No,Low,No,3.8416677974127458,Tertiary
2290,North,Low,6,21.455899034029116,8,No,No,Yes,Employed,No,Medium,No,6.6173525714436074,Tertiary
2291,West,High,5,86.66961863061755,5,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,6.103349089400083,None
2292,West,Low,2,84.67354493017727,5,No,Yes,Yes,Employed,Yes,Low,No,9.861354139716866,Secondary
2293,West,Low,6,16.768654882931244,8,No,No,Yes,Unemployed,No,High,Yes,8.90269437313652,Secondary
2294,West,Medium,1,76.18922828223971,8,Yes,No,No,Employed,No,Medium,Yes,2.4867186349239176,Primary
2295,South,High,5,49.069894617309856,8,Yes,No,Yes,Employed,Yes,Low,No,1.5300356026761492,Tertiary
2296,West,Medium,4,71.89887076646811,5,Yes,Yes,Yes,Employed,No,Low,Yes,5.017625613322284,Tertiary
2297,West,High,6,22.092570473101354,5,Yes,Yes,No,Employed,No,Medium,No,5.909643244570138,Primary
2298,West,Low,5,20.5819310222035,5,Yes,No,No,Unemployed,Yes,Low,No,8.108795522630716,Primary
2299,East,Low,7,81.26060007161632,5,Yes,Yes,No,Unemployed,No,Medium,Yes,2.4375437211834017,Primary
2300,South,Low,7,81.82555934728487,5,No,No,Yes,Employed,Yes,Low,No,9.279347598173427,Primary
2301,North,High,3,47.2729730202887,7,Yes,Yes,No,Unemployed,Yes,High,Yes,6.144276172686492,Tertiary
2302,South,High,3,79.61262380919183,6,Yes,No,No,Employed,No,Low,Yes,8.584728459120235,Tertiary
2303,South,High,6,63.39671612029042,2,Yes,No,No,Unemployed,Yes,Low,Yes,8.528291686821888,Secondary
2304,South,High,2,24.80077940887936,2,No,Yes,Yes,Unemployed,No,Low,Yes,9.56678037466826,Secondary
2305,West,High,4,36.316341174571896,2,Yes,No,Yes,Employed,Yes,Medium,No,6.9286184742664405,None
2306,East,Medium,2,20.88485204069359,4,No,No,Yes,Unemployed,No,Medium,No,8.05442587984897,Tertiary
2307,East,High,5,71.91589351447465,4,Yes,No,Yes,Unemployed,Yes,High,No,8.384745184908734,None
2308,East,Medium,4,88.82005797565998,5,No,No,Yes,Employed,Yes,High,No,5.213055554448977,Tertiary
2309,East,High,6,53.710266125280924,11,Yes,No,Yes,Unemployed,No,High,Yes,4.890518949901677,Tertiary
2310,North,High,2,62.46915312919142,5,Yes,No,Yes,Employed,Yes,High,Yes,9.519538325536121,Secondary
2311,East,High,5,69.68740545069093,6,No,Yes,Yes,Employed,No,High,Yes,1.6027448102530149,Secondary
2312,West,High,1,27.94072819443923,3,Yes,Yes,Yes,Unemployed,Yes,Medium,No,9.576497771854548,None
2313,West,Low,5,36.880099810674736,4,Yes,Yes,Yes,Unemployed,No,High,No,6.206348498805258,None
2314,East,Low,7,42.98569690593878,7,No,Yes,No,Employed,Yes,Low,Yes,3.6521332777543765,Primary
2315,North,Medium,2,57.56706497163777,7,Yes,Yes,No,Employed,No,High,No,6.014824794345936,None
2316,East,Medium,6,78.03940625190205,4,No,No,Yes,Unemployed,Yes,High,No,6.740122790343273,Tertiary
2317,West,High,6,30.33628356719249,6,Yes,No,Yes,Employed,No,High,Yes,1.997078227047897,Tertiary
2318,West,High,4,47.671104058223115,5,Yes,No,Yes,Employed,Yes,High,No,7.029320854088533,Tertiary
2319,West,High,4,70.12271289637694,4,No,No,No,Unemployed,No,Medium,Yes,9.123210151740697,Secondary
2320,South,High,1,16.990799960369944,1,Yes,No,Yes,Employed,No,High,No,9.741653431468391,Primary
2321,West,Low,2,51.03147666609428,6,No,Yes,No,Employed,Yes,Medium,Yes,6.398097891453932,Tertiary
2322,East,Medium,7,21.550376269258003,4,Yes,Yes,No,Unemployed,No,High,No,3.943403669135922,Primary
2323,West,Medium,6,53.131911738187945,4,No,Yes,Yes,Employed,Yes,Medium,No,6.071252337641674,Primary
2324,North,Medium,6,71.42582090523494,6,Yes,No,No,Unemployed,No,High,Yes,1.0256282892207147,Tertiary
2325,South,Low,1,28.95579288359518,3,No,No,Yes,Employed,No,Low,Yes,9.273151678540085,Primary
2326,North,High,3,77.95827563877639,2,Yes,No,Yes,Employed,No,Medium,No,8.061750938422197,Tertiary
2327,West,Low,6,36.78432880654,4,Yes,Yes,No,Unemployed,No,Medium,No,2.4979554568951,Tertiary
2328,South,Low,5,25.26278908462161,8,No,Yes,No,Employed,Yes,High,Yes,6.48430149260274,Tertiary
2329,South,Medium,3,47.22587160566817,7,No,Yes,No,Unemployed,No,Medium,No,1.1854103185753169,Secondary
2330,South,Low,3,80.08600656841642,7,Yes,Yes,No,Employed,No,Medium,No,2.944376253966508,Secondary
2331,West,Medium,1,15.514644893928233,3,No,Yes,Yes,Employed,No,Medium,Yes,2.530108263222695,None
2332,North,Low,1,36.20571729733163,0,No,Yes,No,Unemployed,No,Low,Yes,2.4053489881651684,Tertiary
2333,West,Medium,5,62.253053517529054,5,No,Yes,No,Unemployed,Yes,High,No,5.968914240573123,Tertiary
2334,South,Medium,1,38.606469495646834,6,No,No,Yes,Unemployed,No,Low,Yes,9.679838667249522,Tertiary
2335,West,High,1,15.665919578609246,5,Yes,Yes,No,Unemployed,Yes,Low,Yes,2.173034026011436,None
2336,South,Medium,1,36.5599175024379,7,No,Yes,No,Unemployed,Yes,High,Yes,8.855341545650909,Secondary
2337,South,Low,6,75.67675089092242,6,Yes,Yes,Yes,Unemployed,No,Low,No,1.7403157822748136,Secondary
2338,South,Medium,1,87.44300180040207,6,No,No,Yes,Unemployed,No,Low,No,1.745577091170487,None
2339,West,Low,1,13.182335791817472,9,Yes,No,No,Employed,No,Medium,No,6.652697293320381,Tertiary
2340,West,Medium,7,55.542705410805546,7,No,No,No,Employed,No,Medium,Yes,6.170552806746932,Tertiary
2341,South,High,3,18.424274642147846,7,Yes,Yes,Yes,Unemployed,No,High,Yes,4.098053986784249,Secondary
2342,East,High,3,64.43172233248048,2,Yes,Yes,No,Employed,Yes,High,Yes,5.8004963973191135,Tertiary
2343,North,Low,5,10.631378080644076,6,Yes,No,No,Unemployed,No,Low,No,7.794245961366947,Secondary
2344,South,Medium,4,11.17933005658986,7,No,Yes,No,Unemployed,No,High,Yes,7.959652409340783,Tertiary
2345,South,Low,5,72.15038611444592,4,No,Yes,No,Employed,No,High,Yes,1.1078640095597563,Primary
2346,South,High,6,15.954825815783824,10,No,No,No,Employed,Yes,Medium,Yes,1.7027490503788738,Secondary
2347,South,Low,6,34.414533942965136,7,No,Yes,No,Employed,No,Low,No,1.030874793909399,Primary
2348,South,Low,6,86.64323392830649,4,Yes,No,No,Unemployed,Yes,Medium,Yes,1.140774167433909,Secondary
2349,East,Medium,2,88.8197693957977,9,No,Yes,No,Unemployed,Yes,Medium,No,8.556747796067462,None
2350,West,High,5,22.912228950885343,9,Yes,Yes,Yes,Unemployed,Yes,Medium,No,1.751975859179256,Secondary
2351,East,High,7,54.87215371486801,3,No,Yes,No,Employed,Yes,Low,Yes,7.399055933627371,Secondary
2352,South,Medium,5,54.73190627922399,4,Yes,Yes,Yes,Unemployed,Yes,Low,No,9.820295452361654,Tertiary
2353,South,Medium,1,46.19045524260906,7,Yes,Yes,Yes,Unemployed,Yes,Low,No,8.388185391600688,Tertiary
2354,South,Medium,1,83.97601266111965,5,Yes,No,No,Unemployed,No,Medium,No,1.597562165834273,None
2355,West,High,1,70.32271272993283,7,No,No,No,Unemployed,No,High,No,9.04491342388187,Tertiary
2356,North,High,4,71.16215485455551,7,Yes,Yes,Yes,Unemployed,Yes,Low,No,9.62351262243987,Tertiary
2357,North,Medium,7,31.56555454154745,2,Yes,Yes,No,Unemployed,No,High,No,7.357356639656256,None
2358,East,Low,7,44.745581776131104,3,No,No,Yes,Unemployed,No,Medium,No,6.546796953046152,None
2359,East,High,6,48.99389587803625,2,No,Yes,Yes,Employed,No,Low,Yes,6.416161270015787,Secondary
2360,North,Medium,1,33.91296329635332,4,Yes,Yes,No,Employed,Yes,High,No,8.382270835549377,Tertiary
2361,South,Medium,2,17.585422012964642,1,No,No,No,Unemployed,No,Low,Yes,5.981068063102254,Tertiary
2362,West,Low,7,20.108737997777276,3,Yes,Yes,Yes,Unemployed,Yes,Medium,No,4.004007127815543,None
2363,East,Medium,3,24.45369025447374,4,No,Yes,No,Employed,Yes,Low,No,9.733912370885486,Secondary
2364,West,Low,2,26.292266749195868,3,Yes,No,No,Employed,No,Medium,Yes,1.4361233661167678,Tertiary
2365,South,Low,7,29.380944736843524,8,No,Yes,Yes,Unemployed,Yes,Medium,Yes,6.988134123448411,None
2366,South,High,7,30.436802317079554,2,Yes,Yes,No,Employed,No,High,No,6.270640507937653,Secondary
2367,East,Medium,4,46.45730763900288,6,No,Yes,No,Employed,No,Medium,Yes,6.752347135965797,Tertiary
2368,North,High,1,50.7658552660833,7,No,No,Yes,Unemployed,No,Medium,No,6.7798607421035175,Tertiary
2369,North,High,5,34.710336650108474,5,No,No,No,Unemployed,Yes,Low,No,2.111762011691063,None
2370,North,High,7,82.58371359365826,3,No,Yes,No,Unemployed,Yes,Medium,No,2.201602663374767,None
2371,South,Medium,3,54.25117786711637,9,No,No,Yes,Unemployed,No,Medium,Yes,1.6063500948301073,Primary
2372,South,Medium,6,72.99815424267254,8,No,Yes,No,Unemployed,Yes,Medium,No,9.445444789261987,Secondary
2373,West,Medium,4,83.93902659366746,6,Yes,No,No,Unemployed,No,Medium,No,6.48913279361018,None
2374,West,High,2,23.05080916606442,3,Yes,Yes,Yes,Unemployed,No,High,Yes,1.6939838768366866,Secondary
2375,West,Low,7,44.229958697250765,0,Yes,Yes,Yes,Unemployed,No,Low,No,4.902916854619184,None
2376,South,High,1,44.656832137168706,10,Yes,No,No,Employed,Yes,Low,No,4.233906393130826,Secondary
2377,North,Low,4,38.35778003506833,4,Yes,Yes,No,Employed,No,Medium,Yes,2.3338326893880597,Secondary
2378,South,Medium,4,10.712469324131195,2,Yes,Yes,No,Unemployed,Yes,High,Yes,8.398162140292666,Tertiary
2379,West,Medium,5,75.2777686222476,4,Yes,Yes,Yes,Unemployed,No,High,No,7.980455300782657,Secondary
2380,West,High,6,18.924745724312224,8,No,No,No,Employed,No,Medium,Yes,5.17667057050952,Primary
2381,West,Low,5,89.63844783374071,1,Yes,No,No,Unemployed,No,Medium,No,5.702209955785194,Tertiary
2382,West,Medium,5,71.83667935289452,3,No,Yes,Yes,Employed,No,Low,Yes,4.927877134782806,Secondary
2383,East,Medium,6,56.40080140852116,5,No,No,No,Unemployed,No,Low,Yes,5.9591797404265465,None
2384,West,High,2,22.368513419327797,3,No,Yes,Yes,Employed,No,Low,No,7.593070681401096,Primary
2385,South,High,5,51.23143771145976,3,Yes,Yes,Yes,Unemployed,No,Low,No,8.883733087376466,Tertiary
2386,East,High,6,30.888699268624713,4,No,Yes,No,Unemployed,Yes,Medium,Yes,6.330879167753209,Secondary
2387,North,Low,4,30.185801963445556,2,No,Yes,Yes,Employed,No,Medium,No,2.13217511925739,None
2388,South,Low,7,76.36233995059884,3,No,Yes,Yes,Unemployed,No,Low,No,7.948498735645441,Secondary
2389,South,Medium,4,40.451553916754776,7,Yes,Yes,Yes,Employed,No,Low,Yes,4.3505099311703095,Primary
2390,North,High,6,46.05790427126433,5,Yes,No,Yes,Employed,No,Medium,Yes,6.668900759616861,None
2391,South,Medium,4,77.43717902240947,5,No,No,Yes,Employed,No,Low,No,2.7873014120696236,None
2392,East,Low,7,17.023250057507404,5,No,Yes,No,Employed,No,Medium,Yes,2.4706833236503414,None
2393,North,Medium,3,57.569428247283966,8,No,No,Yes,Employed,No,Low,Yes,1.4740671509388963,Tertiary
2394,East,Medium,3,56.25725450984302,8,No,No,Yes,Employed,No,Medium,No,3.8301007173822628,Tertiary
2395,West,High,6,44.017165541334016,4,Yes,Yes,No,Unemployed,Yes,High,No,6.374294556378593,Primary
2396,North,Medium,6,76.38197131392744,11,No,Yes,Yes,Employed,No,Medium,No,3.868978565050642,None
2397,East,High,2,85.43120490685541,3,No,Yes,No,Employed,Yes,High,No,3.167915295545369,Secondary
2398,West,Medium,7,47.22686895308886,7,No,Yes,Yes,Employed,Yes,High,Yes,9.953790679845058,Secondary
2399,East,Medium,6,46.49176407987198,7,Yes,Yes,No,Unemployed,Yes,Low,No,9.98957536386572,Tertiary
2400,East,Low,5,50.16509837365958,5,No,Yes,No,Unemployed,Yes,High,Yes,6.444529577284917,None
2401,South,Low,4,67.84992246664493,3,Yes,No,No,Employed,No,Low,No,3.912320392272684,Primary
2402,West,Medium,5,63.44482325591699,9,Yes,No,No,Employed,No,High,Yes,8.754659761469794,None
2403,South,Medium,6,27.826795936550965,6,No,No,Yes,Unemployed,Yes,High,Yes,7.631110318500294,None
2404,West,High,4,15.111627887947465,5,No,No,Yes,Unemployed,No,Low,No,6.5434444834460095,None
2405,West,Low,3,85.94033038534315,5,Yes,Yes,Yes,Unemployed,Yes,Medium,Yes,9.174289647564416,Tertiary
2406,South,Low,4,30.885580778696344,8,No,Yes,Yes,Employed,Yes,Low,Yes,5.007811368682949,Secondary
2407,South,Medium,2,61.08773477524734,3,No,No,No,Employed,Yes,High,No,3.2991068444286547,Secondary
2408,South,High,1,76.27504021949778,6,Yes,Yes,Yes,Employed,Yes,Low,No,9.703404901088511,Primary
2409,West,Low,7,34.022140043774904,5,Yes,Yes,No,Unemployed,Yes,Low,No,8.742199329371854,Tertiary
2410,West,Medium,4,60.8346730925543,5,Yes,Yes,Yes,Employed,No,High,Yes,9.208586443219078,Primary
2411,West,Medium,6,18.632019291937993,6,Yes,Yes,No,Unemployed,Yes,High,Yes,9.263856122575088,Primary
2412,West,Medium,2,87.59451555005286,7,No,Yes,Yes,Unemployed,No,High,Yes,4.443516370551396,Tertiary
2413,West,Medium,3,14.65266200405007,5,No,Yes,Yes,Unemployed,Yes,Low,Yes,8.747271792384343,Secondary
2414,West,Medium,3,45.053973907278106,4,No,No,Yes,Employed,Yes,Low,Yes,9.003514763152591,Secondary
2415,East,Low,1,52.94553936480186,4,Yes,No,Yes,Unemployed,Yes,Low,Yes,5.928276653390635,Secondary
2416,South,Low,6,73.23854229306912,5,No,No,Yes,Employed,No,Medium,No,6.627319441194396,Tertiary
2417,West,High,5,19.690281365793698,0,Yes,Yes,Yes,Employed,No,Low,No,6.197466557163859,Tertiary
2418,East,Medium,5,45.26463790841412,7,No,No,Yes,Unemployed,No,Medium,Yes,1.1442471195759825,Tertiary
2419,North,High,4,33.976925563476186,5,Yes,Yes,No,Unemployed,Yes,High,No,5.8197956957404156,Secondary
2420,East,Medium,3,34.960857255467204,3,Yes,No,Yes,Unemployed,No,Medium,No,1.3405305840720174,Primary
2421,South,Medium,2,72.30303328522007,0,Yes,No,No,Employed,Yes,Low,No,5.0596644231948344,Secondary
2422,North,Medium,1,10.436875602546651,12,No,No,No,Unemployed,No,High,Yes,1.4111746429769028,Primary
2423,West,High,5,69.9266913068773,6,Yes,No,No,Unemployed,Yes,Medium,Yes,5.098218259682355,Secondary
2424,South,Medium,4,74.8318744098485,1,Yes,No,No,Unemployed,No,High,Yes,3.742740509054752,None
2425,North,High,4,82.10897950736552,5,Yes,No,Yes,Employed,Yes,High,No,7.965326183031131,Tertiary
2426,East,Low,3,60.15054425843868,3,No,No,No,Employed,No,Medium,No,5.311909924704874,Primary
2427,North,Medium,2,36.6764262617793,4,Yes,Yes,No,Employed,Yes,High,Yes,5.608853987657664,Primary
2428,South,High,2,44.178778603909656,5,No,Yes,No,Unemployed,Yes,High,No,9.133173437764896,Secondary
2429,North,Low,5,87.57888658299434,4,Yes,Yes,No,Unemployed,No,Low,Yes,5.340687211956812,Primary
2430,East,Medium,4,80.49494611486818,4,Yes,Yes,Yes,Employed,No,High,Yes,2.407344780572469,None
